date,Appliances,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,month,day,hour,day_of_week
2016-04-07 17:50:00,50,22.39,39.09,21.13333333,38.83333333,22.7,38.29,21.39,37.46666667,20.39,51.23,11.5,4.493333333,22.1,32.29,22.39,36.7,20.79,40.06,10.0,752.5,54.16666667,7.666666667,40.0,1.03,4.0,7.0,17.0,3.0
2016-04-07 18:00:00,40,22.32333333,39.06,21.1,39.06666667,22.7,38.23,21.39,37.32666667,20.29,51.06,11.2,4.696666667,22.0,32.2,22.35666667,36.66333333,20.79,39.93333333,10.0,752.5,53.0,8.0,40.0,0.7,4.0,7.0,18.0,3.0
2016-04-07 18:10:00,50,22.32333333,38.93333333,21.03333333,39.12666667,22.66666667,38.22333333,21.39,37.36333333,20.29,51.0,10.86666667,5.756666667,22.0,32.2,22.29,36.59,20.73,39.76,9.88,752.55,54.16666667,7.666666667,40.0,0.883,4.0,7.0,18.0,3.0
2016-04-07 18:20:00,50,22.29,38.9,20.89,39.23,22.6,38.09,21.32333333,37.29,20.29,50.86333333,10.60545455,7.822727273,21.945,32.167,22.29,36.59,20.79,39.7,9.77,752.6,55.33333333,7.333333333,40.0,1.07,4.0,7.0,18.0,3.0
2016-04-07 18:30:00,50,22.29,38.82666667,20.82333333,39.29,22.6,38.09,21.35666667,37.26,20.29,50.79,10.435,8.882777778,21.89,32.134,22.23,36.53,20.73,39.76,9.65,752.65,56.5,7.0,40.0,1.25,4.0,7.0,18.0,3.0
2016-04-07 18:40:00,60,22.26,38.76,20.7,39.43333333,22.6,38.03,21.29,37.095,20.29,50.7,10.30666667,9.673333333,21.86647059,32.12058824,22.2,36.5,20.73,39.7,9.53,752.7,57.66666667,6.666666667,40.0,1.43,4.0,7.0,18.0,3.0
2016-04-07 18:50:00,90,22.2,38.7,20.7,39.56,22.6,38.0,21.29,37.0,20.29,50.7,10.16916667,10.06166667,21.81411765,31.90494865,22.2,36.545,20.7,39.7,9.42,752.75,58.83333333,6.333333333,40.0,1.62,4.0,7.0,18.0,3.0
2016-04-07 19:00:00,90,22.2,38.76,20.6,39.5,22.6,38.0,21.29,36.86333333,20.26,50.46,10.03166667,10.45,21.76176471,31.68930906,22.12,36.798,20.7,39.7,9.3,752.8,60.0,6.0,40.0,1.8,4.0,7.0,19.0,3.0
2016-04-07 19:10:00,90,22.2,38.7,20.53333333,39.5,22.55,37.9,21.23,36.65666667,20.2,50.0,9.849333333,11.20688889,21.70941176,31.47366947,22.13333333,37.12666667,20.7,39.59,9.25,752.85,60.16666667,5.666666667,40.0,1.78,4.0,7.0,19.0,3.0
2016-04-07 19:20:00,110,22.2,38.56,20.5,39.5,22.5,38.0,21.2,36.46666667,20.2,49.49,9.667,11.96377778,21.65705882,31.25802988,22.2,37.26,20.7,39.66333333,9.2,752.9,60.33333333,5.333333333,40.0,1.77,4.0,7.0,19.0,3.0
2016-04-07 20:00:00,110,22.1,38.66333333,20.29,39.26,22.39,37.76,21.2,36.96333333,20.2,48.245,9.066666667,16.22333333,21.445,30.745,22.56666667,37.5,20.7,38.53,9.0,753.1,61.0,4.0,40.0,1.7,4.0,7.0,20.0,3.0
2016-04-07 20:10:00,120,22.1,38.59,20.23,39.2,22.46333333,37.7,21.2,37.09,20.2,48.02666667,8.793333333,17.82333333,21.46333333,31.26333333,22.6,37.745,20.6,37.95,8.93,753.1833333,61.66666667,4.0,40.0,1.8,4.0,7.0,20.0,3.0
2016-04-07 20:20:00,130,22.1,38.59,20.2,39.23,22.39,37.59,21.2,37.09,20.2,47.82666667,8.433333333,19.86666667,21.445,31.595,22.6,37.52666667,20.6,37.63333333,8.87,753.2666667000001,62.33333333,4.0,40.0,1.9,4.0,7.0,20.0,3.0
2016-04-07 20:30:00,120,22.1,38.59,20.2,39.29,22.39,37.53,21.2,37.16333333,20.16666667,47.66333333,8.226666667,20.8,21.39,31.85666667,22.6,37.13333333,20.6,37.36,8.8,753.35,63.0,4.0,40.0,2.0,4.0,7.0,20.0,3.0
2016-04-07 20:40:00,120,22.1,38.66333333,20.1,39.4,22.39,37.53,21.2,37.2,20.1,47.46333333,8.066666667,21.85666667,21.39,32.06666667,22.5,36.52666667,20.6,37.16333333,8.73,753.4333333,63.66666667,4.0,40.0,2.1,4.0,7.0,20.0,3.0
2016-04-07 20:50:00,120,22.06666667,38.59,20.1,39.4,22.39,37.59,21.2,37.26,20.2,47.26,8.0,22.06333333,21.39,32.2,22.5,36.13333333,20.6,37.03,8.67,753.5166667000001,64.33333333,4.0,40.0,2.2,4.0,7.0,20.0,3.0
2016-04-07 21:00:00,120,22.0,38.59,20.03333333,39.32666667,22.39,37.59,21.2,37.29,20.2,47.06666667,7.866666667,22.2,21.39,32.32666667,22.53333333,35.72333333,20.6,36.83333333,8.6,753.6,65.0,4.0,40.0,2.3,4.0,7.0,21.0,3.0
2016-04-07 21:10:00,110,22.0,38.56,20.0,39.29,22.39,37.59,21.2,37.36333333,20.16666667,46.86333333,7.7725,22.3,21.39,32.46666667,22.6,35.46333333,20.6,36.62666667,8.38,753.6666667000001,66.66666667,4.0,40.0,2.45,4.0,7.0,21.0,3.0
2016-04-07 21:20:00,80,22.0,38.5,19.92666667,39.36333333,22.29,37.59,21.16666667,37.4,20.1,46.73,7.623333333,22.93333333,21.39,32.53,22.56666667,35.16333333,20.56666667,36.52666667,8.17,753.7333332999999,68.33333333,4.0,40.0,2.6,4.0,7.0,21.0,3.0
2016-04-07 21:30:00,70,22.0,38.5,19.89,39.4,22.29,37.59,21.1,37.46666667,20.1,46.46666667,7.56,24.05666667,21.39,32.72333333,22.5,35.22333333,20.5,36.32666667,7.95,753.8,70.0,4.0,40.0,2.75,4.0,7.0,21.0,3.0
2016-04-07 21:50:00,70,21.96333333,38.5,19.79,39.59,22.39,37.4,21.1,37.53,20.1,46.43333333,7.2975,26.7475,21.39,33.49,22.39,35.645,20.5,36.56333333,7.52,753.9333333,73.33333333,4.0,40.0,3.05,4.0,7.0,21.0,3.0
2016-04-07 22:00:00,70,21.89,38.56,19.79,39.66333333,22.39,37.43333333,21.1,37.5,20.1,46.56,7.19,30.26333333,21.39,33.73,22.30111111,35.81444444,20.5,37.25666667,7.3,754.0,75.0,4.0,40.0,3.2,4.0,7.0,22.0,3.0
2016-04-07 22:10:00,70,21.89,38.53,19.76,39.82666667,22.39,37.5,21.1,37.53,20.1,46.73,7.1566666670000005,35.69333333,21.39,33.86333333,22.29,35.9,20.56666667,38.05666667,7.23,754.0,75.0,4.0,40.0,3.13,4.0,7.0,22.0,3.0
2016-04-07 22:20:00,50,21.89,38.53,19.7,39.96666667,22.5,37.7,21.1,37.72333333,20.1,46.86333333,7.09,37.36,21.39,34.19333333,22.29,36.1,20.53333333,39.25666667,7.17,754.0,75.0,4.0,40.0,3.07,4.0,7.0,22.0,3.0
2016-04-07 22:40:00,50,21.82333333,38.5,19.6,40.22333333,22.5,37.79,21.03333333,37.82666667,20.1,47.16333333,7.0,38.56,21.32333333,34.65666667,22.39,36.93,20.6,39.96333333,7.03,754.0,75.0,4.0,40.0,2.93,4.0,7.0,22.0,3.0
2016-04-07 22:50:00,50,21.79,38.5,19.5,40.43333333,22.5,37.9,21.0,37.9,20.1,47.23,7.0,39.79333333,21.32333333,34.86333333,22.35666667,37.32666667,20.6,40.16333333,6.97,754.0,75.0,4.0,40.0,2.87,4.0,7.0,22.0,3.0
2016-04-07 23:10:00,60,21.76,38.59,19.39,40.82666667,22.6,37.9,21.0,38.0,20.0,47.4,7.0,41.66333333,21.32333333,35.22333333,22.29,37.745,20.6,40.46666667,6.83,754.0333333,76.66666667,3.833333333,40.0,3.03,4.0,7.0,23.0,3.0
2016-04-07 23:20:00,40,21.7,38.59,19.39,40.96666667,22.6,37.96666667,21.0,38.0,20.0,47.4975,7.0,43.72333333,21.29,35.43333333,22.26,37.9,20.6,40.7,6.77,754.0666667,78.33333333,3.666666667,40.0,3.27,4.0,7.0,23.0,3.0
2016-04-07 23:30:00,30,21.7,38.66333333,19.35666667,41.12666667,22.6,38.0,20.89,38.03,20.0,47.59,7.0,44.69666667,21.29,35.76666667,22.2,38.02666667,20.6,40.82666667,6.7,754.1,80.0,3.5,40.0,3.5,4.0,7.0,23.0,3.0
2016-04-07 23:40:00,20,21.7,38.7,19.29,41.26,22.6,38.0,20.89,38.09,20.0,47.62666667,7.0,45.69666667,21.34,36.145,22.16666667,38.23,20.6,41.02666667,6.63,754.1333333,81.66666667,3.333333333,40.0,3.73,4.0,7.0,23.0,3.0
2016-04-07 23:50:00,30,21.7,38.7,19.26,41.4,22.6,38.03,20.89,38.12666667,20.0,47.7,7.0,46.46,21.32333333,36.4,22.1,38.36333333,20.6,41.26666667,6.57,754.1666667000001,83.33333333,3.166666667,40.0,3.97,4.0,7.0,23.0,3.0
2016-04-08 00:00:00,70,21.66666667,38.79,19.2,41.525,22.53333333,38.09,20.89,38.2,20.0,47.7,7.045,47.8725,21.39,36.46666667,22.1,38.46666667,20.6,41.46666667,6.5,754.2,85.0,3.0,40.0,4.2,4.0,8.0,0.0,4.0
2016-04-08 00:10:00,50,21.6,38.79,19.2,41.76,22.5,38.12666667,20.89,38.2,20.0,47.76,7.0,48.36333333,21.39,36.59,22.1,38.46666667,20.6,41.62666667,6.42,754.175,85.83333333,3.0,39.0,4.26,4.0,8.0,0.0,4.0
2016-04-08 00:20:00,60,21.6,38.9,19.16666667,41.93333333,22.5,38.2,20.89,38.26,20.0,47.79,6.966666667,49.3,21.39,36.72333333,22.06666667,38.56666667,20.6,41.7,6.35,754.15,86.66666667,3.0,38.0,4.32,4.0,8.0,0.0,4.0
2016-04-08 00:30:00,60,21.6,38.96666667,19.1,42.06,22.5,38.23,20.85666667,38.33333333,20.0,47.79,6.833333333,49.36,21.29,36.9,22.0,38.76,20.6,41.82666667,6.28,754.125,87.5,3.0,37.0,4.38,4.0,8.0,0.0,4.0
2016-04-08 00:40:00,60,21.56666667,39.0,19.1,42.23,22.56666667,38.29,20.79,38.26,20.0,47.9,6.6566666670000005,49.4,21.29,36.9,22.0,39.03,20.6,41.96666667,6.2,754.1,88.33333333,3.0,36.0,4.43,4.0,8.0,0.0,4.0
2016-04-08 00:50:00,50,21.56666667,39.06,19.03333333,42.29,22.6,38.29,20.79,38.29,20.0,47.9,6.59,49.66,21.29,36.9,21.92666667,39.22333333,20.6,42.03,6.13,754.075,89.16666667,3.0,35.0,4.49,4.0,8.0,0.0,4.0
2016-04-08 01:00:00,50,21.5,39.09,19.0,42.4,22.6,38.29,20.79,38.29,20.0,47.9,6.56,50.5,21.29,36.96666667,21.89,39.56666667,20.6,42.09,6.05,754.05,90.0,3.0,34.0,4.55,4.0,8.0,1.0,4.0
2016-04-08 01:10:00,50,21.5,39.09,19.0,42.46666667,22.6,38.29,20.79,38.4,20.0,47.9,6.56,51.16666667,21.29,37.12666667,21.89,39.9,20.6,42.23,5.97,754.025,90.83333333,3.0,33.0,4.61,4.0,8.0,1.0,4.0
2016-04-08 01:20:00,40,21.5,39.2,18.96333333,42.59,22.6,38.29,20.79,38.4,19.96333333,48.0,6.726666667000001,51.8,21.29,37.2,21.89,40.12666667,20.6,42.29,5.9,754.0,91.66666667,3.0,32.0,4.67,4.0,8.0,1.0,4.0
2016-04-08 01:30:00,60,21.5,39.2,18.89,42.66333333,22.6,38.32666667,20.79,38.4,19.89,48.0,6.8666666670000005,52.06,21.29,37.2,21.82333333,40.2,20.6,42.32666667,5.83,753.975,92.5,3.0,31.0,4.72,4.0,8.0,1.0,4.0
2016-04-08 01:40:00,50,21.5,39.29,18.89,42.79,22.525,38.4,20.79,38.4,19.89,48.0,6.8666666670000005,51.76666667,21.29,37.33333333,21.79,40.29,20.6,42.4,5.75,753.95,93.33333333,3.0,30.0,4.78,4.0,8.0,1.0,4.0
2016-04-08 01:50:00,60,21.5,39.29,18.89,42.86333333,22.5,38.4,20.79,38.46666667,19.89,48.0,6.726666667000001,51.5,21.29,37.4,21.79,40.45,20.6,42.43333333,5.67,753.925,94.16666667,3.0,29.0,4.84,4.0,8.0,1.0,4.0
2016-04-08 02:00:00,60,21.42666667,39.26666667,18.79,42.9,22.5,38.4,20.7,38.5,19.96333333,48.0,6.526666667000001,51.36333333,21.29,37.46666667,21.7,40.59666667,20.6,42.5,5.6,753.9,95.0,3.0,28.0,4.9,4.0,8.0,2.0,4.0
2016-04-08 02:10:00,60,21.42666667,39.32666667,18.79,42.96666667,22.5,38.4,20.76,38.5,19.89,48.0,6.26,51.15666667,21.29,37.53,21.7,40.86333333,20.6,42.59,5.65,753.9166667000001,95.0,3.0,27.83333333,4.93,4.0,8.0,2.0,4.0
2016-04-08 02:20:00,50,21.39,39.29,18.79,43.03,22.46333333,38.46666667,20.7,38.5,19.89,48.0,5.73,50.56666667,21.29,37.59,21.76,40.83333333,20.6,42.59,5.7,753.9333333,95.0,3.0,27.66666667,4.97,4.0,8.0,2.0,4.0
2016-04-08 02:30:00,50,21.39,39.36333333,18.79,43.09,22.39,38.4,20.7,38.5,19.89,48.0,5.396666667000001,50.56666667,21.29,37.59,21.7,40.7225,20.6,42.645,5.75,753.95,95.0,3.0,27.5,5.0,4.0,8.0,2.0,4.0
2016-04-08 02:40:00,50,21.34,39.4,18.7,43.12666667,22.39,38.36333333,20.7,38.59,19.89,48.0,5.06,50.76333333,21.29,37.59,21.7,40.79,20.6,42.73,5.8,753.9666667,95.0,3.0,27.33333333,5.03,4.0,8.0,2.0,4.0
2016-04-08 02:50:00,50,21.39,39.4,18.7,43.2,22.39,38.36333333,20.7,38.53,19.89,48.0,4.998,52.854,21.2,37.5,21.6,40.5,20.6,42.79,5.85,753.9833332999999,95.0,3.0,27.16666667,5.07,4.0,8.0,2.0,4.0
2016-04-08 03:00:00,50,21.32333333,39.4,18.66666667,43.26,22.35666667,38.4,20.7,38.59,19.89,48.0,5.09,54.16333333,21.2675,37.545,21.6,40.5,20.6,42.79,5.9,754.0,95.0,3.0,27.0,5.1,4.0,8.0,3.0,4.0
2016-04-08 03:10:00,50,21.29,39.4,18.6,43.2675,22.29,38.4,20.63333333,38.53,19.89,48.0,5.026666667,53.56666667,21.29,37.7,21.6,40.5,20.6,42.86333333,5.83,753.9833332999999,95.16666667,2.833333333,25.83333333,5.07,4.0,8.0,3.0,4.0
2016-04-08 03:30:00,60,21.29,39.5,18.56666667,43.4,22.29,38.4,20.6,38.5,19.89,47.93333333,4.59,53.76666667,21.2,37.59,21.6,40.56666667,20.6,42.96666667,5.7,753.95,95.5,2.5,23.5,5.0,4.0,8.0,3.0,4.0
2016-04-08 03:40:00,50,21.29,39.5,18.5,43.4,22.32333333,38.4,20.6,38.5,19.89,48.0,4.73,55.63333333,21.2,37.59,21.53333333,40.76,20.6,43.0,5.63,753.9333333,95.66666667,2.333333333,22.33333333,4.97,4.0,8.0,3.0,4.0
2016-04-08 03:50:00,50,21.26,39.46666667,18.5,43.53,22.39,38.4,20.6,38.5,19.89,48.0,5.063333333,57.0,21.2,37.59,21.5,40.82666667,20.6,43.0,5.57,753.9166667000001,95.83333333,2.166666667,21.16666667,4.93,4.0,8.0,3.0,4.0
2016-04-08 04:00:00,60,21.2,39.4,18.5,43.59,22.29,38.36333333,20.6,38.5,19.89,48.0,5.304166667,57.22416667,21.2,37.68357143,21.5,41.01083333,20.6,43.09,5.5,753.9,96.0,2.0,20.0,4.9,4.0,8.0,4.0,4.0
2016-04-08 04:10:00,50,21.2,39.4,18.46333333,43.7,22.29,38.29,20.6,38.5,19.82333333,47.93333333,5.545,57.44833333,21.2,37.77714286,21.5,41.195,20.6,43.09,5.58,753.9,95.83333333,2.0,20.0,4.97,4.0,8.0,4.0,4.0
2016-04-08 04:20:00,40,21.2,39.46666667,18.39,43.7,22.32333333,38.43333333,20.6,38.5,19.89,48.0,5.6566666670000005,57.15666667,21.2,37.76,21.5,41.63333333,20.6,43.2,5.67,753.9,95.66666667,2.0,20.0,5.03,4.0,8.0,4.0,4.0
2016-04-08 04:30:00,40,21.2,39.5,18.39,43.73,22.39,38.56,20.6,38.53,19.85666667,47.96666667,5.5,55.9,21.2,37.745,21.5,41.79,20.6,43.26,5.75,753.9,95.5,2.0,20.0,5.1,4.0,8.0,4.0,4.0
2016-04-08 04:40:00,40,21.2,39.5,18.39,43.79,22.39,38.62666667,20.53333333,38.59,19.79,47.9,4.96,54.4,21.236,37.79,21.5,42.016000000000005,20.6,43.29,5.83,753.9,95.33333333,2.0,20.0,5.17,4.0,8.0,4.0,4.0
2016-04-08 04:50:00,30,21.2,39.53,18.29,43.82666667,22.39,38.7,20.56666667,38.59,19.79,47.82666667,4.73,54.62666667,21.2,37.79,21.39,42.0,20.6,43.29,5.92,753.9,95.16666667,2.0,20.0,5.23,4.0,8.0,4.0,4.0
2016-04-08 05:00:00,40,21.2,39.59,18.29,43.9,22.39,38.79,20.5,38.59,19.79,47.9,4.59,55.16666667,21.2,37.9,21.39,42.0,20.6,43.4,6.0,753.9,95.0,2.0,20.0,5.3,4.0,8.0,5.0,4.0
2016-04-08 05:10:00,50,21.1,39.59,18.29,43.96666667,22.39,38.79,20.5,38.59,19.79,47.9,4.433333333,55.19666667,21.2,37.9,21.39,42.09,20.6,43.4,5.88,753.9166667000001,95.33333333,2.0,27.33333333,5.22,4.0,8.0,5.0,4.0
2016-04-08 05:20:00,60,21.1,39.59,18.29,43.96666667,22.39,38.79,20.5,38.59,19.79,47.9,4.16,54.32333333,21.2,37.86333333,21.39,42.03,20.6,43.43333333,5.77,753.9333333,95.66666667,2.0,34.66666667,5.13,4.0,8.0,5.0,4.0
2016-04-08 05:30:00,50,21.1,39.59,18.26,43.9,22.39,38.79,20.5,38.59,19.79,47.86333333,3.9,53.9,21.2,37.79,21.39,42.0,20.6,43.5,5.65,753.95,96.0,2.0,42.0,5.05,4.0,8.0,5.0,4.0
2016-04-08 05:40:00,50,21.1,39.59,18.2,43.9,22.39,38.86333333,20.5,38.59,19.79,47.79,3.76,54.16666667,21.2,37.79,21.39,41.834,20.6,43.5,5.53,753.9666667,96.33333333,2.0,49.33333333,4.97,4.0,8.0,5.0,4.0
2016-04-08 09:20:00,50,21.1,40.645,19.42666667,42.7,22.0,37.96666667,20.39,38.7,19.79,46.745,10.05,43.94,20.92666667,37.2,21.26,41.56,20.7,41.875,6.33,754.4666667,92.33333333,1.0,50.0,5.17,4.0,8.0,9.0,4.0
2016-04-08 09:40:00,100,21.2,40.69333333,20.06666667,41.43333333,21.96333333,37.93,20.39,38.72333333,19.79,46.2675,11.43333333,37.69333333,21.0,37.29,21.29,41.76,20.7,41.56666667,6.67,754.5333333,90.66666667,1.0,35.0,5.23,4.0,8.0,9.0,4.0
2016-04-08 09:50:00,70,21.16666667,39.92333333,20.2,40.36333333,21.82333333,37.53,20.39,38.59,19.79,46.11600000000001,11.83,34.03,21.0,37.236,21.29,41.93166667,20.7,41.62666667,6.83,754.5666667,89.83333333,1.0,27.5,5.27,4.0,8.0,9.0,4.0
2016-04-08 10:00:00,110,21.1,39.46333333,20.2,39.89,21.7,37.32666667,20.42666667,38.62666667,19.75142857,45.89714286,12.09,32.89666667,21.0,37.276,21.29,42.0,20.66666667,41.52666667,7.0,754.6,89.0,1.0,20.0,5.3,4.0,8.0,10.0,4.0
2016-04-08 11:40:00,160,21.2,42.29666667,21.39,41.53,22.0,38.59,20.89,39.46333333,20.2,65.545,14.39,14.854,21.2,37.0,21.84,40.845,20.79,43.9,9.53,754.6,74.0,2.0,21.33333333,5.07,4.0,8.0,11.0,4.0
2016-04-08 11:50:00,90,21.2,42.66666667,21.39,41.5,22.1,38.73,20.89,39.26,20.2,63.92571429,14.354,14.356,21.254,36.82,21.95285714,40.73857143,20.73,43.82666667,9.42,754.6,73.5,2.0,21.66666667,4.83,4.0,8.0,11.0,4.0
2016-04-08 12:00:00,100,21.2,43.06,21.39,41.56,22.1,38.79,20.89,39.12666667,20.18,62.92,13.89857143,13.64142857,21.2,36.55428571,22.0,40.494,20.73,43.63333333,9.3,754.6,73.0,2.0,22.0,4.6,4.0,8.0,12.0,4.0
2016-04-08 12:20:00,130,21.2225,43.3425,21.23,41.79,22.1,38.96666667,20.89,38.82666667,20.1,60.25,13.15875,16.26875,21.2,36.45714286,22.14,40.156,20.7,43.23,9.57,754.6,71.66666667,2.0,24.33333333,4.63,4.0,8.0,12.0,4.0
2016-04-08 12:30:00,100,21.35666667,43.53,21.2,41.93333333,22.06666667,39.23,20.89,38.76,20.1,59.058,13.495,16.14,21.2,36.5,22.25142857,40.18428571,20.7,43.02666667,9.7,754.6,71.0,2.0,25.5,4.65,4.0,8.0,12.0,4.0
2016-04-08 13:10:00,150,21.39,44.49,21.23,42.93333333,22.1,40.03,20.85666667,38.66333333,20.1,55.65285714,14.85142857,12.05571429,21.2,35.96,22.5,40.04142857,20.7,42.33333333,10.1,754.55,69.66666667,2.166666667,28.16666667,4.85,4.0,8.0,13.0,4.0
2016-04-08 13:20:00,130,21.39,44.82666667,21.29,43.09,22.1,40.16333333,20.79,38.59,20.08571429,55.14285714,15.02,11.496,21.25142857,35.73857143,22.52,39.834,20.7,42.2,10.2,754.5,70.33333333,2.333333333,27.33333333,5.0,4.0,8.0,13.0,4.0
2016-04-08 13:40:00,140,21.5,45.43333333,21.29,43.09,22.2,40.12666667,20.79,38.59,20.04285714,54.03571429,14.06571429,10.84,21.26428571,35.37142857,22.7,39.79,20.7,41.93333333,10.2,754.4,71.66666667,2.666666667,25.66666667,5.3,4.0,8.0,13.0,4.0
2016-04-08 13:50:00,110,21.5,45.43333333,21.23,43.09,22.29,40.2,20.84,38.645,20.0,53.46,13.38,12.154000000000002,21.254,35.156,22.71285714,39.77714286,20.7,41.79,10.3,754.35,72.33333333,2.833333333,24.83333333,5.45,4.0,8.0,13.0,4.0
2016-04-08 14:10:00,80,21.42666667,45.4,21.1,42.93333333,22.29,40.09,20.79,38.5,20.0,52.696000000000005,13.26571429,11.51,21.218000000000004,34.79,22.79,39.59,20.63333333,41.5,10.4,754.25,72.0,3.0,24.83333333,5.43,4.0,8.0,14.0,4.0
2016-04-08 14:20:00,70,21.42666667,45.56666667,21.1,42.93333333,22.29,40.09,20.79,38.46666667,20.0,52.39714286,13.318,11.772,21.31857143,34.69428571,22.89,39.59,20.7,41.63333333,10.4,754.2,71.0,3.0,25.66666667,5.27,4.0,8.0,14.0,4.0
2016-04-08 14:30:00,80,21.5,45.62666667,21.1,43.06,22.29,40.09,20.85666667,38.46666667,20.0,52.09,13.5,10.79,21.54,34.4,22.89,39.5,20.7,41.82666667,10.4,754.15,70.0,3.0,26.5,5.1,4.0,8.0,14.0,4.0
2016-04-08 14:40:00,90,21.53333333,45.33333333,21.06666667,43.02666667,22.29,40.0225,20.85666667,38.43,20.0,51.98142857,13.25285714,9.167142857,21.6,34.076,22.89,39.35142857,20.7,41.9,10.5,754.1,69.0,3.0,27.33333333,4.93,4.0,8.0,14.0,4.0
2016-04-08 14:50:00,100,21.53333333,44.92666667,21.0,42.76666667,22.29,40.0,20.79,38.23,20.0,51.816,13.14,9.914,21.54285714,33.73857143,22.912,39.272,20.66666667,41.83333333,10.6,754.05,68.0,3.0,28.16666667,4.77,4.0,8.0,14.0,4.0
2016-04-08 15:10:00,140,21.5,43.89,20.89,42.36,22.29,39.9,20.79,37.93333333,20.0,51.254,13.49714286,10.46857143,21.5,33.5,23.1,39.2,20.7,41.66333333,10.8,753.9333333,64.5,3.0,30.83333333,4.2,4.0,8.0,15.0,4.0
2016-04-08 18:30:00,130,22.29,49.66,20.5,50.36333333,24.66666667,41.7,21.2,39.46666667,20.17142857,51.56714286,11.876,13.954,21.79,32.79,23.79,37.87142857,20.6,40.2925,10.3,753.2,70.0,3.0,40.0,5.0,4.0,8.0,18.0,4.0
2016-04-08 20:30:00,120,22.1,43.43333333,20.0,45.53,23.46333333,39.79,21.1,39.12666667,20.7,61.49285714,9.297142857,25.31428571,21.39,33.55142857,24.29,38.82142857,20.29,37.46666667,8.95,753.35,80.5,1.5,26.0,5.75,4.0,8.0,20.0,4.0
2016-04-08 20:40:00,120,22.1,43.26,19.96333333,45.5,23.39,39.79,21.1,39.06,20.66,58.054,9.19,26.62,21.33,33.611999999999995,24.39,38.834,20.29,37.4,8.83,753.3666667,81.0,1.666666667,26.0,5.73,4.0,8.0,20.0,4.0
2016-04-08 20:50:00,130,22.03333333,43.06666667,19.89,45.5,23.29,39.79,21.1,39.0,20.6,56.01285714,9.125714286,27.76714286,21.29,33.7,24.39,38.9,20.29,37.4,8.72,753.3833333,81.5,1.833333333,26.0,5.72,4.0,8.0,20.0,4.0
2016-04-08 21:00:00,90,22.0,42.86333333,19.89,45.46666667,23.29,39.79,21.0,38.86333333,20.6,54.332,8.854,28.14,21.29,33.7,24.39,38.9,20.23,37.32666667,8.6,753.4,82.0,2.0,26.0,5.7,4.0,8.0,21.0,4.0
2016-04-08 21:30:00,60,22.0,43.03,19.79,45.4,23.2,39.62666667,21.0,38.79,20.6,51.35428571,8.16,31.9,21.29,34.236,24.29,39.36,20.2,37.36,8.2,753.3,83.0,1.5,25.5,5.5,4.0,8.0,21.0,4.0
2016-04-08 21:50:00,60,21.96333333,43.16333333,19.7,45.23,23.13333333,39.59,21.0,38.86333333,20.5,50.70875,7.866666667,34.39666667,21.29,34.832,24.2,40.06666667,20.26,38.29666667,7.93,753.2333332999999,83.66666667,1.166666667,25.16666667,5.37,4.0,8.0,21.0,4.0
2016-04-08 22:00:00,40,21.89,43.16333333,19.66666667,45.16333333,23.1,39.62666667,20.96333333,38.9,20.5,50.49714286,7.8,34.93,21.29,35.02571429,24.2,40.4,20.29,38.8,7.8,753.2,84.0,1.0,25.0,5.3,4.0,8.0,22.0,4.0
2016-04-08 22:10:00,50,21.865,42.9475,19.6,45.09,23.1,39.76,20.89,38.9,20.5,50.2,7.9,35.66666667,21.35,35.4,24.1,41.03,20.29,39.13333333,7.85,753.1833333,83.66666667,1.0,25.66666667,5.27,4.0,8.0,22.0,4.0
2016-04-08 22:20:00,60,21.79,42.62666667,19.56666667,45.09,23.06666667,39.7,20.89,39.0,20.5,50.04,7.9,36.4,21.29,35.49857143,24.1,41.43,20.29,39.43333333,7.9,753.1666667000001,83.33333333,1.0,26.33333333,5.23,4.0,8.0,22.0,4.0
2016-04-08 22:50:00,40,21.7,42.4,19.35666667,45.23,23.0,39.7,20.82333333,39.0,20.5,49.5,7.966666667,37.63333333,21.29,36.08,24.03333333,42.32666667,20.29,39.93,8.05,753.1166667,82.33333333,1.0,28.33333333,5.13,4.0,8.0,22.0,4.0
2016-04-08 23:00:00,40,21.7,42.4,19.29,45.29,23.0,39.7,20.79,39.0,20.46857143,49.30714286,7.76,37.36,21.34714286,36.35428571,23.96333333,42.2,20.29,40.12666667,8.1,753.1,82.0,1.0,29.0,5.1,4.0,8.0,23.0,4.0
2016-04-08 23:10:00,40,21.7,42.4,19.29,45.32666667,22.92666667,39.62666667,20.79,39.0,20.434,49.11600000000001,7.45,37.55,21.39,36.518,23.89,42.2,20.29,40.33333333,8.05,753.0666667,82.66666667,1.166666667,28.66666667,5.18,4.0,8.0,23.0,4.0
2016-04-08 23:20:00,40,21.63333333,42.26666667,19.23,45.4,22.89,39.59,20.79,39.0,20.39,48.97142857,7.126666667,38.06666667,21.39,36.59,23.79,42.09,20.29,40.56666667,8.0,753.0333333,83.33333333,1.333333333,28.33333333,5.27,4.0,8.0,23.0,4.0
